title,genre,url,summary
Panzer Corps,wargame,https://www.metacritic.com/game/pc/panzer-corps,"Panzer Corps will feature 26 scenarios on 21 unique maps, covering most major battles of the European Theatre of World War II and including a few hypothetical 'what if' scenarios based on your actions."
Worms Reloaded,wargame,https://www.metacritic.com/game/pc/worms-reloaded,"Indeed, while the most celebrated features of the series are present and correct, Worms Reloaded also sports a large amount of new additions to almost every facet of the gameplay experience. Over 60 single-player missions (including new Warzone Campaign and Bodycount Mode), a fully featured landscape creator, 45+ plus weapons spanning the entire Worms series and a huge currency based customization system - all wrapped up in HD quality visuals - means that Worms Reloaded will be a highly enjoyable experience, whether playing alone or with friends."
Combat Mission Anthology,wargame,https://www.metacritic.com/game/pc/combat-mission-anthology,"Combat Mission Anthology is a unique compilation of the three Combat Mission titles -- ""Combat Mission: Barbarossa to Berlin,"" ""Combat Mission: Beyond Overlord"" and ""Combat Mission: Afrika Korps"" -- for over 100 individual scenarios and multiplayer battles via the internet, hot-seat multiplayer, or email."
Uncommon Valor: Campaign for the South Pacific,wargame,https://www.metacritic.com/game/pc/uncommon-valor-campaign-for-the-south-pacific,"You will find that you are not just playing a game but running a war! Uncommon Valor is a completely new operational game covering the campaigns for New Guinea, New Britain, New Ireland and the Solomon chain from May 1942 to the end of December 1943. The scale is 30 miles per hex and the attrition factor is individual vehicles, guns and squads. Phases are one day, composed of two 12-hour impulses. A turn is composed of 1 to 7 phases, at the player's discretion. He may also choose continuous play and may interrupt that by pressing a key. [Matrix Games]"
Austerlitz: Napoleon's Greatest Victory,wargame,https://www.metacritic.com/game/pc/austerlitz-napoleons-greatest-victory,"When he saw the magnificent sunrise burning through the mist on the morning of the Battle of Austerlitz, Napoleon thought he could see his destiny. The combined Russian and Austrian armies were following the French emperor's script to the letter. The Allies believed they were superior in the numbers and that Napoleon, who had fallen back from the best defensive position in the area, the Pratzen Heights, was afraid of a confrontation. The Allied high command was wrong. The latest game in The Greatest Battles Series. Originally based on the Sid Meiers' ""Gettysburg"" engine, this game will be the basis for an entire new series of grand battles. [Shrapnel Games]"
Airborne Assault: Conquest of the Aegean,wargame,https://www.metacritic.com/game/pc/airborne-assault-conquest-of-the-aegean,"In Conquest of the Aegean, players get to take on the role of either the Allied or German commanders and pit their wits against either a computer controlled opponent or a human opponent via LAN or the internet. Play as the Allies in a desperate fight to maintain a foothold on the southern flank of Europe using the mountainous Greek terrain to achieve concealment and surprise. Or fight as the Axis, driving hard achieve a quick victory with minimal losses. Battles in the game cover the Greco-Italian War, the German Invasion of Greece, the German Invasion of Crete, a fictional scenario for the Invasion of Malta by Axis forces, and numerous other ""what if"" scenarios that will allow you to reshape history. [Matrix Games]"
RISK: Factions,wargame,https://www.metacritic.com/game/pc/risk-factions,"Wage war with five factions, each with unique abilities, in the original game of strategy and world domination! Play with classic rules or reign supreme with objective-based and world conquest scenarios as you command your army and take tactical gambles to win the day. Then challenge your friends in online multiplayer and see how you stack up on the leaderboards."
RISK: Factions,wargame,https://www.metacritic.com/game/xbox-360/risk-factions,"[Xbox Live Arcade] Wage war with five factions, each with unique abilities, in the original game of strategy and world domination! In RISK: Factions, play with the classic rules or reign supreme with objective-based and world conquest scenarios as you command your army and take tactical gambles to win the day. Then challenge your friends in local or online multiplayer and see how you stack up on the leaderboards. [Xbox.com]"
Worms 2: Armageddon,wargame,https://www.metacritic.com/game/playstation-3/worms-2-armageddon,"Featuring an in-depth single-player Campaign Mode, Tutorials and Firing Ranges along with multi-player online and offline game modes, it is now even easier to jump in and get involved with the world of Worms. Playable in full 1080p, this is Team17' best looking Worms title yet and with full trophy support and customization options this is a Worms title that is guaranteed to last the test of time, in both a gameplay and a visual sense."
Worms,wargame,https://www.metacritic.com/game/playstation-3/worms,"[Playstation Network] Battle up to three other players offline or online on one of six landscape themes, utilizing a selection of classic Worms weaponry: from the famed Bazooka to the devastating Banana Bomb. With a fine selection of single player battles and plenty of ways to customize your annelid army, it's a package sky-high on entertainment! [Sony]"
Panzer General: Allied Assault,wargame,https://www.metacritic.com/game/xbox-360/panzer-general-allied-assault,"[Xbox Live Arcade] Panzer General is back with an all-new turn-based strategy game in Panzer General: Allied Assault! For the first time on Xbox LIVE® Arcade, recreate actual battles during the last phase of World War II and experience the dramatic events of D-Day as they unfold in your hands. Build, customize, and fight with your personalized deck of 60 cards. Play with a friend in multiplayer mode, gain access to special units and cards, and become a Panzer General. [Ubisoft]"
Worms,wargame,https://www.metacritic.com/game/xbox-360/worms,"[Xbox Live Arcade] Worms is a turn-based strategy game in which teams of heavily armed worms battle across bizarre, randomly generated landscapes for supremacy. Each team takes turns picking off opposing team members using crazy weapons, tools and other utilities along with whatever foul strategies they can devise. The simple and cute appearance belies the deep strategy of a game that is easy to play but difficult to master. A mix of strategy and arcade action that, although simple to understand, contains real depth and massive re-playability. Turn-based multiplayer action for up to four players locally or over Xbox Live. An assortment of game options: Landscape on which to do battle, Turn and round times, Starting weapon arsenal for each team, Three detailed tutorials to introduce the mechanics to first-time players, Twenty increasingly difficult single-player challenges, Three graphical themes for play, A random landscape generator to ensure that no two landscapes are ever the same, Twenty-two weapons and utilities to deploy against your enemies, Many customisable elements, including what worms and teams are named, what worms say, and which gravestone they have when they die, Twelve achievements, Weekly, monthly and overall leaderboards. [Microsoft]"
Worms World Party,wargame,https://www.metacritic.com/game/pc/worms-world-party,"""Worms Armageddon"" freaks will find much of the same with this turn-based 2D strategy game sequel (or upgrade--you decide) in which you lead your team of cute little worms and annihilate the other teams with bazookas, uzis, cluster-bombs and other subtle weoponry."
American Civil War: Take Command - Second Manassas,wargame,https://www.metacritic.com/game/pc/american-civil-war-take-command---second-manassas,"Take Command: 2nd Manassas is ""the most detailed Civil War game to date,"" according to Paradox Interactive, presenting nearly 50 scenarios with historically accurate maps, leaders and regiments as well as authentic flags that separate the different states. Play any leader on any battlefield of the 2nd Manassas campaign. You can play all main battles from both fronts with as much or as little detail as you like. Command combat from a third-person view, with full military control over your troops. Just like those who fought in the American Civil War, you will face difficulties in communication, uncertainty over enemy positions and numerous other factors affecting the outcome of each battle. What’s more, the scenarios are linked, meaning that the outcome of one battle will affect the next. In the end, there can only be one victor; you decide the outcome. [Paradox Interactive]"
Toy Soldiers,wargame,https://www.metacritic.com/game/pc/toy-soldiers,"Put your foot soldiers, snipers, cavalry, and fighter pilots to the test in Toy Soldiers. Poised to be a smash hit on Xbox LIVE Arcade, Toy Soldiers is an action packed strategy-based game in which players command antique WWI toy soldiers vying for control of the trench-filled battlefields of Europe. Deploy an exciting arsenal such as tanks, cavalry, biplanes, and flamethrowers in vintage WWI toy dioramas. Developed by Signal Studios exclusively for Xbox 360, Toy Soldiers allows you to take control of individual units or control the entire battlefield from a strategic view. Integrating multiple game genres and world-class visuals, Toy Soldiers is a unique and action-packed entertainment experience!"
P.T.O. IV: Pacific Theater of Operations,wargame,https://www.metacritic.com/game/playstation-2/pto-iv-pacific-theater-of-operations,"The lastest in the ""Pacific Theater of Operations"" Series, P.T.O. IV is based on actuall World War II events. Order German Wolfpack Ops through the North Sea. Launch devastating fighter attacks on Leyte Gulf and establish supply lines to the South Pacific. Deploy Royal Navy cruisers to intercept Japanese dive-bombers off the coast of Ceylon - every conquest is one step closer to victory!"
Achtung Panzer: Kharkov 1943,wargame,https://www.metacritic.com/game/pc/achtung-panzer-kharkov-1943,"Want to find yourself in the very center of Kharkov Defence Operation as an army commander? You'll have everything the officers had back then - tanks, gunnery and fearless soldiers. The success of each opposing force is hanging in the balance every day. Your decisions determine who wins the Battle for Kharkov. Great replayability and flexible AI behaviour: “smart” AI analyses tactical movements of player and chooses the best strategy based on opponents’ behaviour rather than follows scripts. It allows to play the same scenarios using different tactics as though playing with human player. [Paradox Interactive]"
Worms Battlegrounds,wargame,https://www.metacritic.com/game/xbox-one/worms-battlegrounds,"Worms Battlegrounds features an extensive single player campaign covering 25 story missions and 10 “Worm-Ops” time-attack missions, which are set across five stunning environments (Inca, Viking, Feudal Japan and Industrial Revolution) with new day-to-night lighting transitions."
Strategic Command: European Theater,wargame,https://www.metacritic.com/game/pc/strategic-command-european-theater,"As the supreme commander of the Axis or Allied forces, the player shapes the fates of the nations at war during the Second World War in Europe. Political options, research and upgrade of equipment, management of supply and resources and the strategic employment of one's armed forces are some of the keys to success. With limited phase restrictions and wide open turns you are in complete control to try many different approaches and entertain just as many possible outcomes. The future of Europe and perhaps ultimate glory is in your hands. [Battlefront.com]"
Sengoku,wargame,https://www.metacritic.com/game/pc/sengoku,Sengoku is a strategy game for the PC set in 15th-century feudal Japan.
Supreme Ruler 2010,wargame,https://www.metacritic.com/game/pc/supreme-ruler-2010,"The year is 2010 and the Major Powers of the world as we currently know them have disintegrated into bickering economic and military regions. The United Nations has disappeared, and in its place an organization with far sharper teeth referred to simply as ""The World Market"" has taken its place. Individual Regions are left to fight for power to dominate their neighbors, their countries, their continents, and then the world. Supreme Ruler 2010 represents the next generation of strategy game. Not another build and attack 'click fest', but a challenging simulation of political and military leadership. You control the agenda of your region as you maintain its economy, grow the support of your population, and strive to influence your neighbors. Through skilled management your influence and popularity will grow... Will you be a successful diplomat, who can increase your power through an incredibly flexible diplomacy model, or will you be a ruthless and ambitious ruler that lets your tanks and missiles speak for you? [Strategy First]"
Tom Clancy's EndWar,wargame,https://www.metacritic.com/game/ds/tom-clancys-endwar,"Tom Clancy's EndWar for handhelds allows players to command an elite military force on the ground, in the air and on the seas during World War III. Take control of the elite U.S. Joint Strike Force, European Enforcers Corps or Russian Spetsnaz Guards Brigade and lead your faction to victory in three separate yet interwoven single-player campaigns. Each campaign includes over 30 battle scenarios taking place on real-world battlefields including Paris and London, and features increasingly challenging missions and objectives. Fight against a friend in tense two-player battles in any of the 100 ready-to-play scenarios or in your own custom-created missions. Turn-based strategy with a twist: Simultaneous move and attack phases make the experience as intense and authentic as real-time strategy. Three campaigns, one for each faction, with increasingly challenging battle scenarios and objectives. Over 20 units and vehicles per faction including ground, air and naval units. Units gain experience in combat, dramatically improving their combat performance. Two-player versus multiplayer mode, including additional missions specifically designed for multiplayer battles. Easy-to-pick-up mission editor: Create and share your custom battlefields and battle scenarios to play solo or against another player. [Ubisoft]"
The Falklands War: 1982,wargame,https://www.metacritic.com/game/pc/the-falklands-war-1982,"Three hundred miles off the Argentina coast in the south Atlantic lay the Falkland Islands, consisting of two main isles (East and West Falkland) and about two hundred smaller islands. The only town is also the capital of the region, Port Stanley, and it is from there that the British territories of South Georgia and South Sandwich Islands are administered. With a total population of only a couple thousand stalwart individuals (and many more sheep and livestock) the Falklands seems an odd place to fight a war over, but that's exactly what happened in 1982. [Shrapnel Games]"
Tom Clancy's EndWar,wargame,https://www.metacritic.com/game/psp/tom-clancys-endwar,"Tom Clancy's EndWar for handhelds allows players to command an elite military force on the ground, in the air and on the seas during World War III. Take control of the elite U.S. Joint Strike Force, European Enforcers Corps or Russian Spetsnaz Guards Brigade and lead your faction to victory in three separate yet interwoven single-player campaigns. Each campaign includes over 30 battle scenarios taking place on real-world battlefields including Paris and London, and features increasingly challenging missions and objectives. Fight against a friend in tense two-player battles in any of the 100 ready-to-play scenarios or in your own custom-created missions. Turn-based strategy with a twist: Simultaneous move and attack phases make the experience as intense and authentic as real-time strategy. Three campaigns, one for each faction, with increasingly challenging battle scenarios and objectives. Over 20 units and vehicles per faction including ground, air and naval units. Units gain experience in combat, dramatically improving their combat performance. Two-player versus multiplayer mode, including additional missions specifically designed for multiplayer battles. Easy-to-pick-up mission editor: Create and share your custom battlefields and battle scenarios to play solo or against another player. [Ubisoft]"
The Star and the Crescent,wargame,https://www.metacritic.com/game/pc/the-star-and-the-crescent,"The Star and the Crescent, from developer ProSIM and designer PanClan Game Design, allows gamers to refight key battles of the Yom Kippur War, using an enhanced version of the ATF engine. In addition to the Yom Kippur War, The Star and the Crescent features battles from '56, '67, and January of '73, along with two future hypothetical battles set in 2009. [Shrapnel Games]"
Supreme Ruler 2020,wargame,https://www.metacritic.com/game/pc/supreme-ruler-2020,"Control any department within your government or delegate decisions to your Cabinet Ministers. Sophisticated Military Strategic and Tactical Command System. Select from hundreds of actual military vehicles to research, build, and deploy. Choose conventional warfare or develop your nuclear weapons program. Detailed Economic and Political Models. Flexible Diplomatic Interface allowing sophisticated negotiations. Play any one of over 250 Regions world-wide. High Resolution Satellite imagery provided courtesy of NASA. Single Player or Multi Player support. Includes Map Editor and extensive modability. Varied Game-play options include Regional Battles, Missions and Campaigns. Introducing BattleGoat's new Super Sandbox Mode for unlimited customization and replayability. [Paradox Interactive]"
Strategic Command 2 Blitzkrieg,wargame,https://www.metacritic.com/game/pc/strategic-command-2-blitzkrieg,"Rewrite history with 6 full length, open ended campaigns beginning at key stages of World War II. Begin the war from the historical invasion of Poland in 1939, Denmark and Norway in 1940, Russia in 1941, Stalingrad in 1942, the invasion of Sicily by the Allies in 1943 or the epic beach landings of D-Day in 1944. Five additional mini-campaigns included, North Afrika, Kursk, D-Day, Market Garden, and the Battle of the Bulge each with clearly defined victory conditions and turn limits. Huge and beautifully rendered 140x38 2-D isometric tile map with a true-to-scale recreation of Europe (max custom map size of 256x128). All new unit graphics. Map includes greatly expanded areas like North America, the Atlantic (with Iceland) and a very deep USSR (over twice the size of the original map in SCET). Command the forces of 30 different countries, (6 major and 24 minor) including Germany, UK, USA, USSR, France, Italy, Spain, Canada, Poland, Finland and many more. [Battlefront.com]"
Supreme Ruler: Cold War,wargame,https://www.metacritic.com/game/pc/supreme-ruler-cold-war,"In Supreme Ruler 2020: Cold War, players will enter a portrayal of the world in the year 2020 based on recent real-world headlines. Battle economic challenges, unstable governments and worldwide tensions in this grand strategy experience."
Combat Mission: Shock Force,wargame,https://www.metacritic.com/game/pc/combat-mission-shock-force,"At it's core, Combat Mission: Shock Force is a military simulation depicting a hypothetical near-future conflict in Syria following a fundamentalist coup d’état. As in Afghanistan 2001, the radical new government's refusal to shut down major terrorist organizations and its' regional destabilizing effect, compel NATO Coalition forces into action. The initial release of Combat Mission: Shock Force focuses on the actions of the US Stryker Brigade Combat Teams (SBCT) and Heavy Brigade Combat Teams (HBCT) as they fight against Syrian Army Infantry, Mechanized and Armored units. Combat Mission: Shock Force also features Unconventional Threat forces such as terrorists, spies, suicide bombers, IED's and other deadly tools employed in the asymmetric warfare of the modern day. Along with the standard Red vs. Blue engagements typified in most wargames, Combat Mission: Shock Force will also allow players to fight Red vs. Red (Syria vs. Syria) and Blue vs. Blue (NATO vs. NATO) battles as well. [Battlefront.com]"
Worms Battlegrounds,wargame,https://www.metacritic.com/game/playstation-4/worms-battlegrounds,"Worms Battlegrounds features an extensive single player campaign spanning 25 story missions and 10 “Worm-Ops” time-attack missions, which are set across five stunning environments (Inca, Viking, Feudal Japan and Industrial Revolution) with new day-to-night lighting transitions."
BCT Commander,wargame,https://www.metacritic.com/game/pc/bct-commander,"Based on the battalion/brigade level tactical simulator, JANUS, and designed for and used by the army to train its senior commanders, this windows-based simulation retains all of the realism of its mainframe-based predecessor, while improving on the user interface by using windows-style point and click commands. [Shrapnel Games]"
Risk: Global Domination,wargame,https://www.metacritic.com/game/playstation-2/risk-global-domination,"Using the same hands-on military planning found in the original RISK board game, players now see battles come to life in vivid 3D environments, get advice from historic military leaders, and earn medals and special dice for strategic accomplishments. [Infogrames]"
Naval Warfare,wargame,https://www.metacritic.com/game/pc/naval-warfare,"""Naval Warfare"" is a stylish arcade-action shooter with numerous tactical elements, driven by an entertaining story with beautiful hand-drawn comic sequences also featuring a thrilling campaign mode and various exciting multiplayer modes. The game itself is presented in a fictional Imperial Victorian setting. In a fantasy world of Victorian architecture, war is raging between the industrial superpowers. As Commander of a Naval Super-Destroyer, it is your duty to destroy the enemy's mighty Boss Units in a military campaign of epic proportions in, under and above the surface. If you are to emerge victorious from a variety of challenging scenarios, you must lead your troops against wave after wave of massive attacks from ships, planes and gigantic Special Forces. Key features: - Destructive: Powerful weapons with many lethal upgrades - Comprehensive: Great variety of enemy units with ships, submarines, planes and futuristic vehicles - Explosive: Challenge your friends in the immensely variable multi-player mode or play alongside them against the PC in Co-operational Mode - Impressive: An exciting story-line plus sensational graphics with incredible effects and stylish cut-scenes guarantee maximum enjoyment."
Raging Tiger: The Second Korean War,wargame,https://www.metacritic.com/game/pc/raging-tiger-the-second-korean-war,"Early morning, 11 September 2010, the DMZ erupts in a symphony of death and destruction. Has the blitzkrieg began? It has, but the tanks and helicopters cutting a swath across no man's land aren't heading south - they're going north. The US-ROK invasion has just begun, and soon the Axis of Evil club will lose yet another member. You are there. While the cowardly leftists wail and gnash their teeth, fight for truth, democracy, and world freedom in Raging Tiger: The Second Korean War, taking the battle to another tinpot dictator that would be better off six feet under. Command an arsenal of next generation weapons and the brave warriors that use them as you fight on land, air, and sea. From heavy equipment carriers like HEMMTs to Harrier jump jets to the grunt on the field, Raging Tiger provides players with plenty of nifty toys to wage war with. [Shrapnel Games]"
Steel Horizon,wargame,https://www.metacritic.com/game/ds/steel-horizon,"Steel Horizon delivers both turn-based and real-time strategy gameplay, offering players complete control of a naval armada outfitted with battleships, submarines, fighter planes and artillery. As the American captain of one of three super-secret navy vessels, the player fights the Axis powers and a sinister organization operating in the shadows of the great powers in 20 compelling missions, in both the Atlantic and Pacific theatres. Build and command a powerful WW2 naval fleet, comprised of battleships, submarines, aircraft carriers and many other types of ships. Customize one of three unique flagships and decide how you want to play. Each weapon has its own effects, from the mighty 18"" main batteries of a battleship to a submarine's torpedos. Dynamic camera angles, damage states and impressive effects highlight the action. Combine the best of turn-based strategy and real-time action games: strategically position your fleets and engage in real-time 3D combat. Fight the Axis powers and a sinister organization operating in the shadows of the great powers in 20 compelling missions, in both the Atlantic and Pacific theatres. Challenge your friend wirelessly in a variety of multiplayer battles. [Konami]"
SuperPower,wargame,https://www.metacritic.com/game/pc/superpower,"A truly unique military and geo political simulator which allows the player the ability to decide on how they want to play the game. Built using recent UN and CIA data the player can play as any 1 of 140 nations and strive to solve the real world economic, social and political problems facing that country. From a military standpoint there are up to 4000 unique deployable units which can be used to fight strategic battles anywhere around the globe. [DreamCatcher]"
G.I. Combat,wargame,https://www.metacritic.com/game/pc/gi-combat,"A continuous real time strategy game engulfing the player in the dynamic conflicts of the Second World War. The full three-dimensional environment provides unsurpassed detail for terrain, armour penetration, vehichle movement and weapons fire. Immerse yourself in the struggle to hold back enemy offensives, capture vital crossroads, or lead an elite squad to capture key strategic targets. [Strategy First Inc.]"
